rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
1606295380320527283,,88199,,1606295380,427335910,"""spatial""",,-0.714990707449,-0.655110698867,0.173884898275,-0.171412978366,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0290868300945,0.10815961659,0.052894782275,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.71344900131,0.16147275269,-8.68048095703,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295380380611744,,88200,,1606295380,488809083,"""spatial""",,-0.716490387149,-0.654530326227,0.172043849846,-0.169211638261,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0250570010394,0.120952107012,0.0492040887475,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.61553812027,0.20434653759,-8.81988239288,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295380421980421,,88201,,1606295380,524685369,"""spatial""",,-0.717649285872,-0.65429065027,0.17018629681,-0.167092657214,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0165792405605,0.117608472705,0.033152885735,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.60902547836,0.122453846037,-8.99341011047,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295380491600474,,88202,,1606295380,578347917,"""spatial""",,-0.718807249461,-0.653992229509,0.168199793844,-0.165285058729,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.00527662876993,0.114852152765,0.0392341017723,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.65082740784,0.058552403003,-8.98634529114,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295380520786083,,88203,,1606295380,627366453,"""spatial""",,-0.719985951934,-0.653746405381,0.165672522363,-0.163672076693,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0179694145918,0.119550459087,0.0411321409047,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.46262693405,0.182439446449,-9.1097984314,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295380574757753,,88204,,1606295380,683469363,"""spatial""",,-0.721048360716,-0.653262082774,0.163688835828,-0.162923235526,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0196959320456,0.0794122815132,0.0577542111278,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.51723861694,0.092816002667,-9.06366252899,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295380631453701,,88205,,1606295380,737945011,"""spatial""",,-0.723020435465,-0.651594139683,0.162422840286,-0.162127259725,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0202065631747,0.0565188638866,0.11390671134,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.6636095047,0.0218170899898,-9.07999324799,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295380667505844,,88206,,1606295380,774494735,"""spatial""",,-0.726136567978,-0.648549656813,0.161665699904,-0.161162132363,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0481383688748,0.0564480125904,0.17736877501,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.6503033638,0.0500475279987,-8.91484546661,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295380724271543,,88207,,1606295380,826473295,"""spatial""",,-0.729969628921,-0.644803334084,0.160893559988,-0.159644518293,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.074727781117,0.0628887042403,0.203704565763,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.39700603485,0.148644015193,-8.80647468567,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295380771233780,,88208,,1606295380,878880093,"""spatial""",,-0.733754073474,-0.640876180302,0.160664223303,-0.158334420262,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0773979723454,0.0334242209792,0.199042677879,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.17985725403,0.196514561772,-8.83530139923,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295380825976441,,88209,,1606295380,933689541,"""spatial""",,-0.736509270913,-0.63761109029,0.161270225673,-0.158108139924,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0498231612146,-0.0149058559909,0.151589289308,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.30518484116,0.140137299895,-8.63721370697,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295380870914007,,88210,,1606295380,974708190,"""spatial""",,-0.738669491828,-0.635018105534,0.161347000273,-0.158387695854,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0160089433193,-0.0060647460632,0.130935654044,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.45418643951,0.189004272223,-8.60632038116,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295380923691680,,88211,,1606295381,26545013,"""spatial""",,-0.740830344947,-0.632590800039,0.160584971834,-0.158782288068,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00785399321467,0.0191706381738,0.133744582534,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.47274827957,0.333558648825,-8.74810218811,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295380976938961,,88212,,1606295381,82902835,"""spatial""",,-0.742952317597,-0.630521426656,0.159065255691,-0.158628057829,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00642653461546,0.0591111928225,0.120245091617,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.33757734299,0.403950691223,-8.8507194519,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295381284283592,,88213,,1606295381,133604071,"""spatial""",,-0.744972326484,-0.628553679861,0.157701834344,-0.158324866346,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00383985228837,0.0495071858168,0.114051029086,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.29444169998,0.467338204384,-9.00788021088,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295381352409651,,88214,,1606295381,193022181,"""spatial""",,-0.74661514215,-0.627014461148,0.156291378863,-0.158088054399,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0119838118553,0.0531901419163,0.0816456153989,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.28402996063,0.558735609055,-8.96200180054,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295381352415730,,88215,,1606295381,225754867,"""spatial""",,-0.747298305686,-0.626622195161,0.155009862775,-0.157676489435,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0149429775774,0.0481221713126,0.0229729246348,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.19994258881,0.674462795258,-9.02343177795,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295381352439540,,88216,,1606295381,277976078,"""spatial""",,-0.747230744288,-0.626887340985,0.15447513476,-0.157467346648,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00892413593829,0.0202252436429,-0.0157769620419,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.19354104996,0.692938387394,-8.95397377014,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295381352452159,,88217,,1606295381,328830801,"""spatial""",,-0.746504153693,-0.627797186077,0.15447258504,-0.157291025143,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.00946602318436,0.00698349159211,-0.0510334409773,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.24855518341,0.483148157597,-8.86688137054,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295381448912894,,88218,,1606295381,388662199,"""spatial""",,-0.745443812742,-0.629076774935,0.154364246402,-0.157313763532,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0224427171052,0.00986064877361,-0.0717401280999,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.33038663864,0.56632733345,-8.77398300171,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295381448958833,,88219,,1606295381,424896560,"""spatial""",,-0.743904862715,-0.631044274117,0.154046457353,-0.157030180273,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0255522951484,0.0259580146521,-0.1046737656,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.29447174072,0.551394760609,-8.68900108337,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
