rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,goal_id,stamp,secs,nsecs,id,goal,target_pose,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1606295383032821585,,1,,1606295383,32588958,'',,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",,,,0,,0,0,"""map""",,,0.639456748962,89.2235565186,0.0,,0.0,0.0,0.798752835748,0.601659295103
1606295450741665279,,2,,1606295450,739253044,'',,,1606295450,739204883,"""/follow_waypoints-2-1606295450.739""",,,,0,,0,0,"""map""",,,-15.2727375031,89.8338317871,0.0,,0.0,0.0,0.759293746316,0.650748036344
1606295469939732314,,3,,1606295469,937983036,'',,,1606295469,937943935,"""/follow_waypoints-3-1606295469.938""",,,,0,,0,0,"""map""",,,-6.07254505157,100.448410034,0.0,,0.0,0.0,0.667874271901,0.744274114109
