rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,goal_id,stamp,secs,nsecs,id,status,text,result,
1606295383032997023,,0,,1606295383,32851875,'',,,,1606295383,32558917,"""/follow_waypoints-1-1606295383.033""",3,'',
1606295450739989419,,1,,1606295450,739772162,'',,,,1606295450,739204883,"""/follow_waypoints-2-1606295450.739""",3,'',
1606295469940056140,,2,,1606295469,939884430,'',,,,1606295469,937943935,"""/follow_waypoints-3-1606295469.938""",3,'',
