rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,magnetic_field,x,y,z,magnetic_field_covariance
1606295403214016474,,88656,,1606295403,284997864,"""spatial""",,4.2844152832e-05,-1.03946296692e-05,2.25159225464e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295403247520632,,88657,,1606295403,339250986,"""spatial""",,4.27427886963e-05,-1.03211181641e-05,2.26705856323e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295403269690917,,88658,,1606295403,378930685,"""spatial""",,4.26768310547e-05,-1.01616409302e-05,2.29710189819e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295403319361873,,88659,,1606295403,427722421,"""spatial""",,4.2597164917e-05,-9.96777420044e-06,2.3130632019e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295403374920300,,88660,,1606295403,485081368,"""spatial""",,4.26557403564e-05,-9.77522659302e-06,2.32549926758e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295403430455716,,88661,,1606295403,539509529,"""spatial""",,4.27451751709e-05,-9.4267074585e-06,2.32074310303e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295403469242542,,88662,,1606295403,579035515,"""spatial""",,4.2727142334e-05,-9.21414718628e-06,2.3149118042e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295403522209655,,88663,,1606295403,628001950,"""spatial""",,4.28694396973e-05,-8.96873474121e-06,2.30207641602e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295403575906278,,88664,,1606295403,684437886,"""spatial""",,4.29530792236e-05,-8.71273193359e-06,2.28535018921e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295403626051575,,88665,,1606295403,735093821,"""spatial""",,4.29248291016e-05,-8.47582702637e-06,2.27541442871e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295403685594995,,88666,,1606295403,794527494,"""spatial""",,4.30104370117e-05,-8.44130172729e-06,2.27790710449e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295403717971246,,88667,,1606295403,827070843,"""spatial""",,4.29481506348e-05,-8.40674514771e-06,2.28477462769e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295403771478250,,88668,,1606295403,879515766,"""spatial""",,4.29589080811e-05,-8.44048461914e-06,2.28315765381e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295403824503930,,88669,,1606295403,934124976,"""spatial""",,4.29288452148e-05,-8.53491592407e-06,2.28172821045e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295403885547904,,88670,,1606295403,994679274,"""spatial""",,4.29251159668e-05,-8.60612106323e-06,2.28137542725e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295403918224944,,88671,,1606295404,27326685,"""spatial""",,4.28802947998e-05,-8.76129837036e-06,2.2855140686e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295403971331090,,88672,,1606295404,79672096,"""spatial""",,4.27522766113e-05,-8.85140609741e-06,2.3102192688e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295404024533596,,88673,,1606295404,134511194,"""spatial""",,4.26321136475e-05,-8.92757949829e-06,2.34247711182e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295404081309723,,88674,,1606295404,189862904,"""spatial""",,4.26373596191e-05,-8.87112197876e-06,2.34633453369e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295404117187788,,88675,,1606295404,226479153,"""spatial""",,4.25626037598e-05,-8.78602600098e-06,2.35041778564e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295404167370774,,88676,,1606295404,275772526,"""spatial""",,4.26429626465e-05,-8.77635345459e-06,2.36608673096e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295404220672384,,88677,,1606295404,329579586,"""spatial""",,4.25802856445e-05,-8.57724990845e-06,2.37421661377e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295404279518156,,88678,,1606295404,388926471,"""spatial""",,4.26751464844e-05,-8.25370941162e-06,2.37580535889e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295404326059282,,88679,,1606295404,434660595,"""spatial""",,4.27427093506e-05,-7.89273834229e-06,2.36795013428e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295404367529520,,88680,,1606295404,475839268,"""spatial""",,4.27871765137e-05,-7.7151763916e-06,2.36349182129e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295404419338726,,88681,,1606295404,529666416,"""spatial""",,4.28281982422e-05,-7.39669952393e-06,2.35350280762e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295404480445501,,88682,,1606295404,589315701,"""spatial""",,4.28425140381e-05,-7.12497634888e-06,2.35689056396e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295404516223028,,88683,,1606295404,625803687,"""spatial""",,4.28260284424e-05,-6.92625045776e-06,2.35943725586e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295404586068009,,88684,,1606295404,694343010,"""spatial""",,4.27553161621e-05,-6.74249343872e-06,2.37543869019e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295404618378618,,88685,,1606295404,726899984,"""spatial""",,4.27985656738e-05,-6.55725021362e-06,2.37833633423e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295404681770329,,88686,,1606295404,784718006,"""spatial""",,4.28378967285e-05,-6.25647506714e-06,2.36687164307e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295404725311942,,88687,,1606295404,833972142,"""spatial""",,4.2889956665e-05,-5.96300735474e-06,2.35169158936e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295404780878460,,88688,,1606295404,889477752,"""spatial""",,4.30184539795e-05,-5.80391807556e-06,2.33732086182e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295404816920759,,88689,,1606295404,926088976,"""spatial""",,4.30566986084e-05,-5.58734664917e-06,2.32263839722e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295404875642341,,88690,,1606295404,984928661,"""spatial""",,4.30722320557e-05,-5.17465324402e-06,2.31984619141e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295404925138556,,88691,,1606295405,34314284,"""spatial""",,4.29846588135e-05,-4.84373016357e-06,2.31574005127e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295404982389605,,88692,,1606295405,89710145,"""spatial""",,4.30608917236e-05,-4.45143623352e-06,2.32139633179e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295405016661351,,88693,,1606295405,126264268,"""spatial""",,4.29861602783e-05,-4.03369560242e-06,2.32097961426e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295405076130721,,88694,,1606295405,184401054,"""spatial""",,4.29665405273e-05,-3.58377227783e-06,2.31792526245e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295405123920556,,88695,,1606295405,229281402,"""spatial""",,4.29576965332e-05,-3.13366603851e-06,2.32391937256e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295405175917101,,88696,,1606295405,285185675,"""spatial""",,4.30384002686e-05,-2.89276351929e-06,2.31214431763e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295405229394490,,88697,,1606295405,339528273,"""spatial""",,4.29614776611e-05,-2.60060806274e-06,2.31066101074e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295405269690287,,88698,,1606295405,379583796,"""spatial""",,4.29695648193e-05,-2.64649372101e-06,2.30702087402e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295405318142104,,88699,,1606295405,428011544,"""spatial""",,4.28820770264e-05,-2.55408992767e-06,2.31481964111e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295405379972962,,88700,,1606295405,489163617,"""spatial""",,4.2817010498e-05,-2.42288379669e-06,2.32935516357e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295405430299896,,88701,,1606295405,539848052,"""spatial""",,4.26978942871e-05,-2.36588592529e-06,2.33256210327e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295405469592368,,88702,,1606295405,579487613,"""spatial""",,4.26173706055e-05,-2.08391990662e-06,2.34599761963e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295405518763839,,88703,,1606295405,628230187,"""spatial""",,4.25811767578e-05,-1.84846782684e-06,2.34799560547e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295405575495015,,88704,,1606295405,684700547,"""spatial""",,4.25181091309e-05,-1.7634513855e-06,2.34414596558e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295405625636417,,88705,,1606295405,735292033,"""spatial""",,4.25378692627e-05,-1.67597999573e-06,2.34450012207e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295405687167598,,88706,,1606295405,794743830,"""spatial""",,4.24714782715e-05,-1.78864555359e-06,2.35203277588e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295405717887797,,88707,,1606295405,827320967,"""spatial""",,4.24395080566e-05,-1.83542308807e-06,2.35873275757e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295405770175581,,88708,,1606295405,879799890,"""spatial""",,4.2445098877e-05,-1.85378799438e-06,2.365597229e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295405824698137,,88709,,1606295405,934543687,"""spatial""",,4.24078521729e-05,-1.84115333557e-06,2.37508712769e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295405878276774,,88710,,1606295405,975877111,"""spatial""",,4.23043945312e-05,-2.13719902039e-06,2.39664276123e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295405918385030,,88711,,1606295406,27904309,"""spatial""",,4.23298156738e-05,-2.35132217407e-06,2.41061828613e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295405970775435,,88712,,1606295406,79833282,"""spatial""",,4.23640777588e-05,-2.52759246826e-06,2.41001159668e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295406025067045,,88713,,1606295406,134637617,"""spatial""",,4.23617736816e-05,-2.61962051392e-06,2.41369735718e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295406085065891,,88714,,1606295406,194084653,"""spatial""",,4.23514434814e-05,-2.74198532104e-06,2.41231842041e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295406117395233,,88715,,1606295406,226725926,"""spatial""",,4.23635620117e-05,-2.89886569977e-06,2.39891937256e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295406166056971,,88716,,1606295406,275982087,"""spatial""",,4.24354980469e-05,-3.17334384918e-06,2.39470214844e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295406220576880,,88717,,1606295406,329735510,"""spatial""",,4.23717376709e-05,-3.4152923584e-06,2.381640625e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295406280632064,,88718,,1606295406,389635158,"""spatial""",,4.23650665283e-05,-3.66816711426e-06,2.37854812622e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295406318585637,,88719,,1606295406,426340794,"""spatial""",,4.22900421143e-05,-3.84936676025e-06,2.38431945801e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295406370034587,,88720,,1606295406,479330229,"""spatial""",,4.21655395508e-05,-4.0093536377e-06,2.40208557129e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295406421641851,,88721,,1606295406,529981965,"""spatial""",,4.21465179443e-05,-4.1565372467e-06,2.4055569458e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295406481189325,,88722,,1606295406,589627750,"""spatial""",,4.20256164551e-05,-4.39322967529e-06,2.41032531738e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295406520666797,,88723,,1606295406,626020886,"""spatial""",,4.20240753174e-05,-4.39128646851e-06,2.41372665405e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295406585237982,,88724,,1606295406,694763221,"""spatial""",,4.2003137207e-05,-4.49920120239e-06,2.41709335327e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295406623643448,,88725,,1606295406,729184707,"""spatial""",,4.19611724854e-05,-4.54750785828e-06,2.42174621582e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295406676658837,,88726,,1606295406,785207342,"""spatial""",,4.20070007324e-05,-4.80715904236e-06,2.42268218994e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295406731346338,,88727,,1606295406,834371703,"""spatial""",,4.20495605469e-05,-4.84613380432e-06,2.41613388062e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295406789550518,,88728,,1606295406,889772313,"""spatial""",,4.19724609375e-05,-4.88519859314e-06,2.42562911987e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295406854390415,,88729,,1606295406,926518800,"""spatial""",,4.20123718262e-05,-4.91373596191e-06,2.42332702637e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295406925635535,,88730,,1606295406,985138622,"""spatial""",,4.18990142822e-05,-5.01112747192e-06,2.43122161865e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295407005602542,,88731,,1606295407,34353733,"""spatial""",,4.1934677124e-05,-5.039402771e-06,2.42612945557e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295407155536802,,88732,,1606295407,89951168,"""spatial""",,4.19426330566e-05,-5.04191551208e-06,2.42681884766e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295407155547349,,88733,,1606295407,126547017,"""spatial""",,4.19755310059e-05,-5.02077980042e-06,2.41307632446e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295407196767189,,88734,,1606295407,184275965,"""spatial""",,4.1984677124e-05,-5.03600578308e-06,2.4116960144e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295407196772500,,88735,,1606295407,229576426,"""spatial""",,4.19606872559e-05,-5.08532714844e-06,2.40659439087e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295407251357609,,88736,,1606295407,289343323,"""spatial""",,4.20325134277e-05,-5.02171783447e-06,2.40785552979e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295407264666163,,88737,,1606295407,340046871,"""spatial""",,4.19839660645e-05,-5.07220230103e-06,2.408934021e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295407274410127,,88738,,1606295407,379514895,"""spatial""",,4.18174530029e-05,-5.16066055298e-06,2.42537750244e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295407320081910,,88739,,1606295407,428279568,"""spatial""",,4.18195648193e-05,-5.19541969299e-06,2.43477294922e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295407380611750,,88740,,1606295407,490280541,"""spatial""",,4.17997375488e-05,-5.14195594788e-06,2.45229034424e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295407415804390,,88741,,1606295407,525809127,"""spatial""",,4.17584381104e-05,-5.16306343079e-06,2.4416178894e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295407470199975,,88742,,1606295407,579623525,"""spatial""",,4.17264251709e-05,-5.20058441162e-06,2.4541633606e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295407518935524,,88743,,1606295407,628499223,"""spatial""",,4.17905334473e-05,-5.09254989624e-06,2.45209396362e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295407575196726,,88744,,1606295407,684836283,"""spatial""",,4.17280853271e-05,-5.02687225342e-06,2.45402114868e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295407629460282,,88745,,1606295407,739497844,"""spatial""",,4.17972595215e-05,-4.96592178345e-06,2.45523147583e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295407668166664,,88746,,1606295407,775989992,"""spatial""",,4.16861999512e-05,-4.97128562927e-06,2.45944030762e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295407720529035,,88747,,1606295407,828099053,"""spatial""",,4.1722857666e-05,-4.86358261108e-06,2.46385314941e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295407772913210,,88748,,1606295407,880823201,"""spatial""",,4.17222076416e-05,-4.73940544128e-06,2.46525421143e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295407826317812,,88749,,1606295407,934726874,"""spatial""",,4.17534088135e-05,-4.6951423645e-06,2.46042358398e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295407866966373,,88750,,1606295407,975858572,"""spatial""",,4.16890228271e-05,-4.68332214355e-06,2.46328491211e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295407918284310,,88751,,1606295408,27759995,"""spatial""",,4.17110198975e-05,-4.66590805054e-06,2.46210540771e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295407970320082,,88752,,1606295408,80332668,"""spatial""",,4.17893188477e-05,-4.6936870575e-06,2.45326690674e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408026062757,,88753,,1606295408,134925566,"""spatial""",,4.17621276855e-05,-4.64336128235e-06,2.45039428711e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408084777473,,88754,,1606295408,194792401,"""spatial""",,4.16904968262e-05,-4.76922988892e-06,2.45433670044e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408117606504,,88755,,1606295408,227212462,"""spatial""",,4.17211090088e-05,-4.83014297485e-06,2.46613372803e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408170334746,,88756,,1606295408,279908085,"""spatial""",,4.16597595215e-05,-4.87942352295e-06,2.45897033691e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408220600683,,88757,,1606295408,329974196,"""spatial""",,4.17143127441e-05,-4.94762573242e-06,2.4626864624e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408279605874,,88758,,1606295408,389878269,"""spatial""",,4.16981323242e-05,-4.95193252563e-06,2.47484222412e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408362880892,,88759,,1606295408,426099980,"""spatial""",,4.1661529541e-05,-4.96453361511e-06,2.47169387817e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408404485344,,88760,,1606295408,479534678,"""spatial""",,4.16848052979e-05,-4.93640708923e-06,2.47078735352e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408429569162,,88761,,1606295408,534159088,"""spatial""",,4.16517303467e-05,-4.88869247437e-06,2.46526153564e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408486181347,,88762,,1606295408,589699199,"""spatial""",,4.16450805664e-05,-4.92181930542e-06,2.47585845947e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408515690132,,88763,,1606295408,626218635,"""spatial""",,4.159347229e-05,-4.8997215271e-06,2.47400756836e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408589054541,,88764,,1606295408,695045420,"""spatial""",,4.16179016113e-05,-4.8755065918e-06,2.47939361572e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408620512669,,88765,,1606295408,729523093,"""spatial""",,4.1644342041e-05,-4.8378276825e-06,2.47826324463e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408680283696,,88766,,1606295408,785262979,"""spatial""",,4.15957427979e-05,-4.85838699341e-06,2.47918518066e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408725229741,,88767,,1606295408,834460689,"""spatial""",,4.15505340576e-05,-4.87880859375e-06,2.4835748291e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408781040046,,88768,,1606295408,890016737,"""spatial""",,4.16170318604e-05,-4.86492462158e-06,2.47460662842e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408816601673,,88769,,1606295408,926556336,"""spatial""",,4.17322753906e-05,-4.8693813324e-06,2.46136932373e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295408904172463,,88770,,1606295408,985455321,"""spatial""",,4.16798461914e-05,-4.85048484802e-06,2.46777816772e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409008939504,,88771,,1606295409,34707469,"""spatial""",,4.16954833984e-05,-4.91449508667e-06,2.46031051636e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409047884764,,88772,,1606295409,94331792,"""spatial""",,4.17034179688e-05,-4.85304489136e-06,2.45157440186e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409116066057,,88773,,1606295409,126987378,"""spatial""",,4.16682861328e-05,-4.86888465881e-06,2.45146820068e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409159497355,,88774,,1606295409,184771013,"""spatial""",,4.16937561035e-05,-4.89152641296e-06,2.45685256958e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409159515846,,88775,,1606295409,229867999,"""spatial""",,4.16677459717e-05,-4.90630111694e-06,2.46081298828e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409186056658,,88776,,1606295409,289278809,"""spatial""",,4.17182769775e-05,-4.84668960571e-06,2.46097473145e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409215998191,,88777,,1606295409,325788846,"""spatial""",,4.17380554199e-05,-4.81569747925e-06,2.45793212891e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409270725303,,88778,,1606295409,379716669,"""spatial""",,4.17237762451e-05,-4.8397605896e-06,2.45432998657e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409318957473,,88779,,1606295409,428490417,"""spatial""",,4.16826782227e-05,-4.85273513794e-06,2.44899719238e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409381863074,,88780,,1606295409,489499814,"""spatial""",,4.17940460205e-05,-4.84771347046e-06,2.45032348633e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409417243084,,88781,,1606295409,526106313,"""spatial""",,4.17400634766e-05,-4.87302436829e-06,2.4438293457e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1606295409471284953,,88782,,1606295409,580137198,"""spatial""",,4.1697833252e-05,-4.95985374451e-06,2.45104522705e-05,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
